"","eciv","lenm","facexp"
"19309","Casado/a","Quechua",528.557556152344
"19310","Casado/a","Quechua",528.557556152344
"19311","Viudo/a","Aymara",528.557556152344
"19312","Casado/a","Aymara",528.557556152344
"19313","Casado/a","Quechua",528.557556152344
"19314","Casado/a","Quechua",528.557556152344
"19315","Casado/a","Quechua",528.557556152344
"19316","Soltero/a","Quechua",528.557556152344
"19317","Casado/a","Aymara",528.557556152344
"19318","Casado/a","Quechua",528.557556152344
"19319","Soltero/a","Quechua",528.557556152344
"19322","Viudo/a","Quechua",528.557556152344
"19323","Viudo/a","Quechua",528.557556152344
"19324","Concubino/a","Quechua",528.557556152344
"19325","Concubino/a","Quechua",528.557556152344
"19327","Casado/a","Quechua",528.557556152344
"19328","Casado/a","Quechua",528.557556152344
"19329","Soltero/a","Quechua",528.557556152344
"19330","Soltero/a","Quechua",528.557556152344
"19331","Soltero/a","Quechua",528.557556152344
"19334","Casado/a","Quechua",528.557556152344
"19335","Casado/a","Quechua",528.557556152344
"19336","Casado/a","Quechua",528.557556152344
"19337","Casado/a","Quechua",528.557556152344
"19338","Soltero/a","Quechua",528.557556152344
"19339","Soltero/a","Quechua",528.557556152344
"19340","Soltero/a","Quechua",528.557556152344
"19344","Casado/a","Quechua",528.557556152344
"19345","Casado/a","Quechua",528.557556152344
"19346","Soltero/a","Quechua",528.557556152344
"19347","Concubino/a","Quechua",528.557556152344
"19348","Concubino/a","Quechua",528.557556152344
"19352","Casado/a","Quechua",528.557556152344
"19353","Casado/a","Quechua",528.557556152344
"19355","Casado/a","Quechua",528.557556152344
"19356","Casado/a","Quechua",528.557556152344
"19357","Soltero/a","Quechua",528.557556152344
"19358","Soltero/a","Quechua",528.557556152344
"19362","Casado/a","Quechua",528.557556152344
"19363","Casado/a","Quechua",528.557556152344
"19364","Soltero/a","Castellano",528.557556152344
"19365","Concubino/a","Quechua",528.557556152344
"19366","Concubino/a","Quechua",528.557556152344
"19369","Soltero/a","Quechua",528.557556152344
"19370","Casado/a","Quechua",583.320495605469
"19371","Casado/a","Quechua",583.320495605469
"19372","Casado/a","Quechua",583.320495605469
"19373","Concubino/a","Quechua",583.320495605469
"19374","Concubino/a","Quechua",583.320495605469
"19375","Concubino/a","Quechua",583.320495605469
"19376","Casado/a","Quechua",583.320495605469
"19377","Casado/a","Quechua",583.320495605469
"19378","Soltero/a","Castellano",583.320495605469
"19379","Soltero/a","Quechua",583.320495605469
"19380","Soltero/a","Quechua",583.320495605469
"19381","Casado/a","Quechua",583.320495605469
"19383","Concubino/a","Quechua",583.320495605469
"19384","Concubino/a","Quechua",583.320495605469
"19386","Concubino/a","Quechua",583.320495605469
"19387","Concubino/a","Quechua",583.320495605469
"19388","Concubino/a","Quechua",583.320495605469
"19389","Concubino/a","Quechua",583.320495605469
"19390","Casado/a","Quechua",583.320495605469
"19391","Casado/a","Quechua",583.320495605469
"19392","Soltero/a","Quechua",583.320495605469
"19393","Soltero/a","Castellano",583.320495605469
"19394","Soltero/a","Castellano",583.320495605469
"19399","Concubino/a","Quechua",583.320495605469
"19400","Concubino/a","Quechua",583.320495605469
"19401","Soltero/a","Castellano",583.320495605469
"19403","Concubino/a","Quechua",583.320495605469
"19404","Concubino/a","Quechua",583.320495605469
"19407","Soltero/a","Quechua",583.320495605469
"19408","Concubino/a","Quechua",583.320495605469
"19409","Concubino/a","Quechua",583.320495605469
"19412","Concubino/a","Quechua",583.320495605469
"19413","Concubino/a","Castellano",583.320495605469
"19415","Concubino/a","Quechua",583.320495605469
"19416","Concubino/a","Quechua",583.320495605469
"19418","Concubino/a","Quechua",583.320495605469
"19419","Concubino/a","Quechua",583.320495605469
"19422","Concubino/a","Quechua",583.320495605469
"19423","Concubino/a","Quechua",583.320495605469
"19425","Viudo/a","Quechua",583.320495605469
"19426","Casado/a","Castellano",583.320495605469
"19427","Casado/a","Castellano",583.320495605469
"19430","Casado/a","Castellano",583.320495605469
"19431","Soltero/a","Quechua",583.320495605469
"19432","Soltero/a","Quechua",583.320495605469
"19433","Concubino/a","Quechua",583.320495605469
"19434","Concubino/a","Castellano",583.320495605469
"19439","Casado/a","Castellano",583.320495605469
"19440","Casado/a","Quechua",583.320495605469
"19441","Concubino/a","Castellano",583.320495605469
"19442","Soltero/a","Castellano",583.320495605469
"19443","Soltero/a","Castellano",583.320495605469
"19445","Divorciado/a","Castellano",583.320495605469
"19447","Casado/a","Quechua",583.320495605469
"19448","Concubino/a","Quechua",583.320495605469
"19449","Concubino/a","Quechua",583.320495605469
"19452","Concubino/a","Quechua",583.320495605469
"19453","Concubino/a","Quechua",583.320495605469
"19454","Casado/a","Quechua",583.320495605469
"19455","Casado/a","Quechua",583.320495605469
"19456","Casado/a","Quechua",583.320495605469
"19457","Soltero/a","Quechua",583.320495605469
"19458","Casado/a","Quechua",583.320495605469
"19459","Casado/a","Quechua",583.320495605469
"19460","Casado/a","Quechua",583.320495605469
"19461","Concubino/a","Quechua",583.320495605469
"19462","Casado/a","Quechua",583.320495605469
"19463","Casado/a","Quechua",583.320495605469
"19466","Viudo/a","Quechua",583.320495605469
"19467","Soltero/a","Quechua",583.320495605469
"19468","Casado/a","Quechua",583.320495605469
"19469","Casado/a","Quechua",583.320495605469
"19470","Concubino/a","Quechua",583.320495605469
"19471","Concubino/a","Quechua",583.320495605469
"19472","Soltero/a","Castellano",583.320495605469
"19477","Casado/a","Quechua",474.339660644531
"19478","Soltero/a","Quechua",474.339660644531
"19479","Viudo/a","Quechua",474.339660644531
"19480","Casado/a","Quechua",474.339660644531
"19481","Casado/a","Quechua",474.339660644531
"19482","Soltero/a","Quechua",474.339660644531
"19484","Viudo/a","Quechua",474.339660644531
"19485","Viudo/a","Quechua",474.339660644531
"19486","Casado/a","Quechua",474.339660644531
"19487","Casado/a","Quechua",474.339660644531
"19488","Casado/a","Quechua",474.339660644531
"19489","Casado/a","Quechua",474.339660644531
"19490","Casado/a","Quechua",474.339660644531
"19491","Soltero/a","Quechua",474.339660644531
"19492","Soltero/a","Quechua",474.339660644531
"19495","Separado/a","Quechua",474.339660644531
"19496","Casado/a","Quechua",474.339660644531
"19497","Casado/a","Quechua",474.339660644531
"19498","Casado/a","Quechua",474.339660644531
"19499","Casado/a","Quechua",474.339660644531
"19500","Casado/a","Quechua",474.339660644531
"19501","Soltero/a","Quechua",474.339660644531
"19502","Casado/a","Quechua",474.339660644531
"19503","Soltero/a","Quechua",474.339660644531
"19505","Viudo/a","Quechua",474.339660644531
"19506","Casado/a","Quechua",474.339660644531
"19507","Casado/a","Quechua",474.339660644531
"19508","Casado/a","Quechua",474.339660644531
"19509","Casado/a","Quechua",474.339660644531
"19510","Casado/a","Quechua",474.339660644531
"19511","Casado/a","Quechua",474.339660644531
"19512","Concubino/a","Quechua",474.339660644531
"19513","Casado/a","Quechua",474.339660644531
"19514","Casado/a","Quechua",474.339660644531
"19515","Soltero/a","Quechua",474.339660644531
"19518","Soltero/a","Quechua",474.339660644531
"19521","Soltero/a","Quechua",474.339660644531
"19522","Viudo/a","Quechua",474.339660644531
"19523","Viudo/a","Quechua",474.339660644531
"19527","Separado/a","Quechua",474.339660644531
"19528","Concubino/a","Castellano",474.339660644531
"19529","Concubino/a","Quechua",474.339660644531
"19531","Casado/a","Quechua",474.339660644531
"19532","Casado/a","Quechua",474.339660644531
"19533","Casado/a","Quechua",474.339660644531
"19534","Casado/a","Quechua",474.339660644531
"19535","Casado/a","Quechua",474.339660644531
"19536","Casado/a","Quechua",474.339660644531
"19537","Soltero/a","Quechua",474.339660644531
"19538","Casado/a","Quechua",474.339660644531
"19539","Casado/a","Quechua",474.339660644531
"19540","Casado/a","Quechua",474.339660644531
"19541","Casado/a","Quechua",474.339660644531
"19542","Casado/a","Quechua",474.339660644531
"19543","Casado/a","Castellano",474.339660644531
"19544","Soltero/a","Castellano",474.339660644531
"19545","Soltero/a","Castellano",474.339660644531
"19547","Viudo/a","Quechua",474.339660644531
"19548","Casado/a","Quechua",474.339660644531
"19549","Concubino/a","Quechua",474.339660644531
"19550","Soltero/a","Quechua",474.339660644531
"19551","Soltero/a","Castellano",474.339660644531
"19552","Soltero/a","Castellano",474.339660644531
"19555","Concubino/a","Quechua",474.339660644531
"19556","Concubino/a","Quechua",474.339660644531
"19557","Soltero/a","Quechua",474.339660644531
"19558","Soltero/a","Castellano",474.339660644531
"19559","Soltero/a","Quechua",474.339660644531
"19563","Casado/a","Quechua",474.339660644531
"19564","Soltero/a","Quechua",474.339660644531
"19566","Casado/a","Quechua",474.339660644531
"19567","Casado/a","Quechua",474.339660644531
"19568","Soltero/a","Quechua",474.339660644531
"19569","Soltero/a","Quechua",474.339660644531
"19570","Soltero/a","Quechua",474.339660644531
"19571","Soltero/a","Quechua",474.339660644531
"19575","Soltero/a","Quechua",474.339660644531
"19576","Casado/a","Quechua",474.339660644531
"19577","Casado/a","Quechua",474.339660644531
"19580","Viudo/a","Quechua",447.501953125
"19581","Soltero/a","Quechua",447.501953125
"19582","Soltero/a","Quechua",447.501953125
"19583","Concubino/a","Quechua",447.501953125
"19584","Concubino/a","Quechua",447.501953125
"19585","Soltero/a","Castellano",447.501953125
"19586","Soltero/a","Castellano",447.501953125
"19587","Concubino/a","Quechua",447.501953125
"19588","Concubino/a","Quechua",447.501953125
"19591","Casado/a","Quechua",447.501953125
"19592","Casado/a","Quechua",447.501953125
"19593","Soltero/a","Quechua",447.501953125
"19595","Casado/a","Quechua",447.501953125
"19596","Casado/a","Quechua",447.501953125
"19597","Casado/a","Quechua",447.501953125
"19598","Casado/a","Quechua",447.501953125
"19599","Viudo/a","Quechua",447.501953125
"19602","Concubino/a","Quechua",447.501953125
"19603","Concubino/a","Quechua",447.501953125
"19604","Soltero/a","Quechua",447.501953125
"19609","Casado/a","Quechua",447.501953125
"19610","Casado/a","Quechua",447.501953125
"19611","Soltero/a","Quechua",447.501953125
"19612","Soltero/a","Quechua",447.501953125
"19613","Separado/a","Quechua",447.501953125
"19614","Casado/a","Quechua",447.501953125
"19615","Casado/a","Quechua",447.501953125
"19616","Casado/a","Quechua",447.501953125
"19617","Casado/a","Quechua",447.501953125
"19618","Casado/a","Quechua",447.501953125
"19619","Casado/a","Quechua",447.501953125
"19620","Soltero/a","Castellano",447.501953125
"19622","Casado/a","Quechua",447.501953125
"19623","Casado/a","Quechua",447.501953125
"19624","Soltero/a","Quechua",447.501953125
"19625","Soltero/a","Quechua",447.501953125
"19628","Casado/a","Quechua",447.501953125
"19629","Casado/a","Quechua",447.501953125
"19630","Soltero/a","Quechua",447.501953125
"19631","Casado/a","Quechua",447.501953125
"19632","Casado/a","Quechua",447.501953125
"19634","Concubino/a","Quechua",447.501953125
"19635","Concubino/a","Quechua",447.501953125
"19637","Concubino/a","Quechua",447.501953125
"19638","Concubino/a","Quechua",447.501953125
"19640","Divorciado/a","Quechua",447.501953125
"19641","Casado/a","Quechua",447.501953125
"19642","Casado/a","Quechua",447.501953125
"19643","Casado/a","Quechua",447.501953125
"19645","Soltero/a","Quechua",447.501953125
"19646","Casado/a","Castellano",447.501953125
"19647","Casado/a","Quechua",447.501953125
"19648","Casado/a","Castellano",447.501953125
"19649","Concubino/a","Castellano",447.501953125
"19650","Concubino/a","Castellano",447.501953125
"19652","Casado/a","Quechua",447.501953125
"19653","Casado/a","Quechua",447.501953125
"19654","Soltero/a","Quechua",447.501953125
"19655","Concubino/a","Quechua",447.501953125
"19656","Concubino/a","Quechua",447.501953125
"19660","Soltero/a","Quechua",447.501953125
"19661","Casado/a","Quechua",447.501953125
"19662","Casado/a","Quechua",447.501953125
"19663","Soltero/a","Castellano",447.501953125
"19664","Soltero/a","Castellano",447.501953125
"19666","Casado/a","Quechua",151.261032104492
"19667","Casado/a","Quechua",151.261032104492
"19668","Soltero/a","Castellano",151.261032104492
"19671","Concubino/a","Quechua",151.261032104492
"19672","Concubino/a","Castellano",151.261032104492
"19675","Casado/a","Castellano",151.261032104492
"19676","Casado/a","Aymara",151.261032104492
"19677","Soltero/a","Castellano",151.261032104492
"19678","Soltero/a","Castellano",151.261032104492
"19679","Soltero/a","Castellano",151.261032104492
"19680","Soltero/a","Castellano",151.261032104492
"19681","Soltero/a","Castellano",151.261032104492
"19683","Viudo/a","Quechua",151.261032104492
"19684","Soltero/a","Castellano",151.261032104492
"19685","Soltero/a","Castellano",151.261032104492
"19686","Soltero/a","Castellano",151.261032104492
"19687","Concubino/a","Quechua",151.261032104492
"19688","Concubino/a","Castellano",151.261032104492
"19691","Casado/a","Aymara",151.261032104492
"19692","Casado/a","Quechua",151.261032104492
"19693","Soltero/a","Quechua",151.261032104492
"19694","Soltero/a","Quechua",151.261032104492
"19695","Soltero/a","Quechua",151.261032104492
"19698","Concubino/a","Aymara",151.261032104492
"19699","Concubino/a","Quechua",151.261032104492
"19700","Casado/a","Aymara",151.261032104492
"19701","Casado/a","Aymara",151.261032104492
"19702","Soltero/a","Castellano",151.261032104492
"19705","Casado/a","Quechua",151.261032104492
"19706","Casado/a","Castellano",151.261032104492
"19707","Soltero/a","Castellano",151.261032104492
"19708","Soltero/a","Castellano",151.261032104492
"19711","Casado/a","Castellano",151.261032104492
"19712","Casado/a","Castellano",151.261032104492
"19717","Concubino/a","Quechua",151.261032104492
"19718","Concubino/a","Quechua",151.261032104492
"19719","Soltero/a","Castellano",151.261032104492
"19720","Soltero/a","Castellano",151.261032104492
"19724","Casado/a","Aymara",151.261032104492
"19725","Casado/a","Aymara",151.261032104492
"19728","Viudo/a","Quechua",151.261032104492
"19729","Viudo/a","Quechua",151.261032104492
"19730","Concubino/a","Castellano",151.261032104492
"19731","Concubino/a","Quechua",151.261032104492
"19732","Soltero/a","Castellano",151.261032104492
"19733","Soltero/a","Castellano",151.261032104492
"19734","Soltero/a","Castellano",151.261032104492
"19735","Soltero/a","Castellano",151.261032104492
"19736","Divorciado/a","Castellano",151.261032104492
"19738","Viudo/a","Quechua",151.261032104492
"19739","Soltero/a","Castellano",151.261032104492
"19740","Divorciado/a","Castellano",151.261032104492
"19741","Separado/a","Castellano",151.261032104492
"19742","Divorciado/a","Castellano",151.261032104492
